"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit","timeToFail"
"2023-04-02 11:31:10","1680409870000","0%","0%","0%","1.70%","4.30%","1.50%","2.00%","339 MiB","14.1 MiB","413 MiB","204 MiB","102 MB/s","0 kB/s","16.8 kB/s","78.5 MB/s","0 kB/s","105 MB/s","78.4 MB/s","0 kB/s","10.8 kB/s","105 MB/s","0 kB/s","78.4 MB/s","828352"
"2023-04-02 11:31:20","1680409880000","0%","0%","0%","0.500%","0.600%","0.900%","3.50%","339 MiB","14.1 MiB","413 MiB","204 MiB","983 MB/s","0 kB/s","12.8 MB/s","600 MB/s","43.6 kB/s","984 MB/s","600 MB/s","0 kB/s","208 kB/s","985 MB/s","43.6 kB/s","600 MB/s","818352"
"2023-04-02 11:31:30","1680409890000","0%","0%","0%","0.100%","0.200%","0.1000%","1.40%","339 MiB","14.1 MiB","413 MiB","204 MiB","475 MB/s","0 kB/s","11.8 kB/s","290 MB/s","20.8 kB/s","476 MB/s","290 MB/s","0 kB/s","9.60 kB/s","477 MB/s","20.8 kB/s","290 MB/s","808352"
"2023-04-02 11:31:40","1680409900000","0%","0%","0%","0.200%","0.200%","0.300%","1.60%","339 MiB","14.1 MiB","413 MiB","204 MiB","487 MB/s","0 kB/s","0 kB/s","298 MB/s","0 kB/s","488 MB/s","298 MB/s","0 kB/s","0 kB/s","489 MB/s","0 kB/s","298 MB/s","798352"
"2023-04-02 11:31:50","1680409910000","0%","0%","0%","0.600%","1.000%","0.800%","0.800%","339 MiB","14.1 MiB","413 MiB","204 MiB","42.9 MB/s","0 kB/s","0 kB/s","38.6 MB/s","0 kB/s","44.3 MB/s","38.5 MB/s","0 kB/s","0 kB/s","45.3 MB/s","0 kB/s","38.5 MB/s","788352"
"2023-04-02 11:32:00","1680409920000","0.1000%","0%","0%","0.200%","0.200%","0.100%","1.50%","339 MiB","14.1 MiB","413 MiB","204 MiB","543 MB/s","0 kB/s","0 kB/s","333 MB/s","0 kB/s","544 MB/s","333 MB/s","0 kB/s","0 kB/s","545 MB/s","0 kB/s","333 MB/s","778352"
"2023-04-02 11:32:10","1680409930000","0%","0%","0%","1.90%","3.20%","2.00%","2.70%","339 MiB","14.1 MiB","413 MiB","204 MiB","111 MB/s","0 kB/s","0 kB/s","101 MB/s","0 kB/s","115 MB/s","101 MB/s","0 kB/s","0 kB/s","115 MB/s","0 kB/s","101 MB/s","768352"
"2023-04-02 11:32:20","1680409940000","0%","0%","0%","2.00%","2.80%","2.60%","6.30%","339 MiB","14.1 MiB","413 MiB","204 MiB","1.04 GB/s","0 kB/s","62.3 kB/s","944 MB/s","0 kB/s","1.04 GB/s","944 MB/s","0 kB/s","297 kB/s","1.04 GB/s","0 kB/s","944 MB/s","758352"
"2023-04-02 11:32:30","1680409950000","0%","0%","0%","2.90%","4.70%","2.60%","9.30%","343 MiB","14.1 MiB","413 MiB","200 MiB","2.55 GB/s","0 kB/s","0 kB/s","1.63 GB/s","0 kB/s","2.56 GB/s","1.63 GB/s","0 kB/s","0 kB/s","2.56 GB/s","0 kB/s","1.63 GB/s","748352"
"2023-04-02 11:32:40","1680409960000","0%","0%","0%","1.80%","2.90%","2.70%","9.30%","341 MiB","14.1 MiB","413 MiB","202 MiB","2.26 GB/s","0 kB/s","0 kB/s","1.34 GB/s","0 kB/s","2.26 GB/s","1.34 GB/s","0 kB/s","0 kB/s","2.26 GB/s","0 kB/s","1.34 GB/s","738352"
"2023-04-02 11:32:50","1680409970000","0%","0%","0%","0.400%","0.600%","0.700%","3.30%","341 MiB","14.1 MiB","413 MiB","202 MiB","1.37 GB/s","0 kB/s","11.2 kB/s","613 MB/s","0 kB/s","1.37 GB/s","613 MB/s","0 kB/s","5.40 kB/s","1.37 GB/s","0 kB/s","613 MB/s","728352"
"2023-04-02 11:33:00","1680409980000","0%","0%","0%","2.40%","2.90%","2.60%","9.50%","341 MiB","14.1 MiB","413 MiB","202 MiB","2.20 GB/s","0 kB/s","17.2 kB/s","1.41 GB/s","0 kB/s","2.21 GB/s","1.41 GB/s","0 kB/s","9.60 kB/s","2.21 GB/s","0 kB/s","1.41 GB/s","718352"
"2023-04-02 11:33:10","1680409990000","0%","0%","0%","2.90%","3.30%","3.10%","5.30%","339 MiB","14.1 MiB","413 MiB","204 MiB","614 MB/s","0 kB/s","0 kB/s","427 MB/s","0 kB/s","620 MB/s","427 MB/s","0 kB/s","0 kB/s","621 MB/s","0 kB/s","427 MB/s","708352"
"2023-04-02 11:33:20","1680410000000","0%","0%","0%","4.90%","8.20%","4.40%","7.60%","343 MiB","14.1 MiB","413 MiB","200 MiB","1.22 GB/s","0 kB/s","11.2 kB/s","816 MB/s","0 kB/s","1.23 GB/s","816 MB/s","0 kB/s","5.40 kB/s","1.23 GB/s","0 kB/s","816 MB/s","698352"
"2023-04-02 11:33:30","1680410010000","0%","0%","0%","2.70%","4.70%","2.70%","10.1%","343 MiB","14.1 MiB","413 MiB","200 MiB","2.30 GB/s","0 kB/s","106 kB/s","1.45 GB/s","0 kB/s","2.31 GB/s","1.45 GB/s","0 kB/s","59 kB/s","2.31 GB/s","0 kB/s","1.45 GB/s","688352"
"2023-04-02 11:33:40","1680410020000","0%","0%","0%","2.70%","3.70%","2.90%","8.10%","343 MiB","14.1 MiB","413 MiB","200 MiB","1.87 GB/s","0 kB/s","6 kB/s","1.35 GB/s","0 kB/s","1.88 GB/s","1.35 GB/s","0 kB/s","4.20 kB/s","1.88 GB/s","0 kB/s","1.35 GB/s","678352"
"2023-04-02 11:33:50","1680410030000","0%","0%","0%","2.20%","2.50%","2.30%","6.00%","343 MiB","14.1 MiB","413 MiB","200 MiB","1.83 GB/s","0 kB/s","17 kB/s","990 MB/s","0 kB/s","1.83 GB/s","990 MB/s","0 kB/s","10.8 kB/s","1.84 GB/s","0 kB/s","990 MB/s","668352"
"2023-04-02 11:34:00","1680410040000","0%","0%","0%","1.40%","2.20%","0.900%","4.50%","343 MiB","14.1 MiB","413 MiB","200 MiB","1.42 GB/s","0 kB/s","5.60 kB/s","890 MB/s","0 kB/s","1.42 GB/s","890 MB/s","0 kB/s","5.40 kB/s","1.42 GB/s","0 kB/s","890 MB/s","658352"
"2023-04-02 11:34:10","1680410050000","0%","0%","0%","3.40%","3.80%","2.80%","5%","343 MiB","14.1 MiB","413 MiB","200 MiB","672 MB/s","0 kB/s","10.3 kB/s","453 MB/s","0 kB/s","678 MB/s","453 MB/s","0 kB/s","0 kB/s","679 MB/s","0 kB/s","453 MB/s","648352"
"2023-04-02 11:34:20","1680410060000","0%","0%","0%","2.30%","2.80%","2.20%","3.30%","343 MiB","14.1 MiB","413 MiB","200 MiB","159 MB/s","0 kB/s","56.5 kB/s","153 MB/s","0 kB/s","164 MB/s","153 MB/s","0 kB/s","288 kB/s","165 MB/s","0 kB/s","153 MB/s","638352"
"2023-04-02 11:34:30","1680410070000","0%","0%","0%","3.70%","5%","4.80%","7.40%","343 MiB","14.1 MiB","413 MiB","200 MiB","1.18 GB/s","0 kB/s","5.60 kB/s","802 MB/s","0 kB/s","1.19 GB/s","802 MB/s","0 kB/s","5.40 kB/s","1.19 GB/s","0 kB/s","802 MB/s","628352"
"2023-04-02 11:34:40","1680410080000","0%","0%","0%","1.30%","1.70%","0.800%","4.30%","343 MiB","14.1 MiB","413 MiB","200 MiB","1.08 GB/s","0 kB/s","11.2 kB/s","681 MB/s","0 kB/s","1.08 GB/s","681 MB/s","0 kB/s","10.8 kB/s","1.08 GB/s","0 kB/s","681 MB/s","618352"
"2023-04-02 11:34:50","1680410090000","0%","0%","0%","3.00%","4.30%","4.40%","7.40%","339 MiB","14.1 MiB","413 MiB","204 MiB","1.14 GB/s","0 kB/s","17 kB/s","770 MB/s","0 kB/s","1.15 GB/s","770 MB/s","0 kB/s","10.8 kB/s","1.15 GB/s","0 kB/s","770 MB/s","608352"
"2023-04-02 11:35:00","1680410100000","0%","0%","0%","2.30%","3.20%","2.70%","7.00%","338 MiB","14.1 MiB","413 MiB","205 MiB","1.57 GB/s","0 kB/s","16.8 kB/s","1.01 GB/s","0 kB/s","1.57 GB/s","1.01 GB/s","0 kB/s","10.8 kB/s","1.57 GB/s","0 kB/s","1.01 GB/s","598352"
"2023-04-02 11:35:10","1680410110000","0.1000%","0%","0%","6.50%","8.90%","4.40%","12.2%","340 MiB","14.2 MiB","413 MiB","202 MiB","2.29 GB/s","0 kB/s","17.2 kB/s","1.50 GB/s","0 kB/s","2.30 GB/s","1.50 GB/s","0 kB/s","9.60 kB/s","2.30 GB/s","0 kB/s","1.50 GB/s","588352"
"2023-04-02 11:35:20","1680410120000","0.100%","0%","0%","4.90%","7.30%","5.30%","8.30%","341 MiB","14.2 MiB","413 MiB","202 MiB","1.33 GB/s","0 kB/s","11.2 kB/s","921 MB/s","0 kB/s","1.34 GB/s","921 MB/s","0 kB/s","5.40 kB/s","1.34 GB/s","0 kB/s","921 MB/s","578352"
"2023-04-02 11:35:30","1680410130000","0%","0%","0%","1.70%","2.60%","1.90%","7.40%","338 MiB","14.2 MiB","413 MiB","204 MiB","2.10 GB/s","0 kB/s","11.2 kB/s","1.29 GB/s","0 kB/s","2.10 GB/s","1.29 GB/s","0 kB/s","5.40 kB/s","2.10 GB/s","0 kB/s","1.29 GB/s","568352"
"2023-04-02 11:35:40","1680410140000","0.300%","0%","0%","1.70%","4.50%","2.90%","9.40%","336 MiB","14.2 MiB","416 MiB","204 MiB","1.89 GB/s","0 kB/s","24.5 MB/s","1.20 GB/s","120 kB/s","1.90 GB/s","1.19 GB/s","0 kB/s","725 kB/s","1.90 GB/s","120 kB/s","1.19 GB/s","558352"
"2023-04-02 11:35:50","1680410150000","0%","0%","0%","2.30%","3.80%","2.50%","6.70%","336 MiB","14.2 MiB","416 MiB","204 MiB","1.66 GB/s","0 kB/s","26.8 kB/s","1.05 GB/s","0 kB/s","1.66 GB/s","1.05 GB/s","0 kB/s","15.6 kB/s","1.66 GB/s","0 kB/s","1.05 GB/s","548352"
"2023-04-02 11:36:00","1680410160000","0%","0%","0%","4.30%","5.60%","4.50%","11.4%","336 MiB","14.2 MiB","416 MiB","204 MiB","2.23 GB/s","0 kB/s","11.2 kB/s","1.45 GB/s","0 kB/s","2.24 GB/s","1.45 GB/s","0 kB/s","5.40 kB/s","2.24 GB/s","0 kB/s","1.45 GB/s","538352"
"2023-04-02 11:36:10","1680410170000","0%","0%","0%","7.00%","11.3%","5.70%","11.8%","336 MiB","14.2 MiB","416 MiB","204 MiB","1.49 GB/s","0 kB/s","11.2 kB/s","1.04 GB/s","0 kB/s","1.51 GB/s","1.04 GB/s","0 kB/s","5.40 kB/s","1.51 GB/s","0 kB/s","1.04 GB/s","528352"
"2023-04-02 11:36:20","1680410180000","0.100%","0%","0%","4.40%","6.50%","4.80%","15%","336 MiB","14.3 MiB","416 MiB","204 MiB","3.66 GB/s","0 kB/s","56.5 kB/s","2.30 GB/s","0 kB/s","3.67 GB/s","2.30 GB/s","0 kB/s","290 kB/s","3.67 GB/s","0 kB/s","2.30 GB/s","518352"
"2023-04-02 11:36:30","1680410190000","0%","0%","0%","6.90%","8.40%","6.60%","18.6%","340 MiB","14.3 MiB","416 MiB","200 MiB","3.69 GB/s","0 kB/s","11.2 kB/s","2.89 GB/s","0 kB/s","3.71 GB/s","2.89 GB/s","0 kB/s","5.40 kB/s","3.71 GB/s","0 kB/s","2.89 GB/s","508352"
"2023-04-02 11:36:40","1680410200000","0%","0%","0%","9.60%","8.60%","6.60%","22.9%","346 MiB","14.3 MiB","416 MiB","194 MiB","6.15 GB/s","0 kB/s","0 kB/s","3.69 GB/s","0 kB/s","6.17 GB/s","3.69 GB/s","0 kB/s","0 kB/s","6.17 GB/s","0 kB/s","3.69 GB/s","498352"
"2023-04-02 11:36:50","1680410210000","0%","0%","0%","8.20%","11.2%","7.10%","21.1%","356 MiB","14.3 MiB","416 MiB","184 MiB","5.33 GB/s","0 kB/s","145 kB/s","3.44 GB/s","0 kB/s","5.34 GB/s","3.44 GB/s","0 kB/s","64.4 kB/s","5.34 GB/s","0 kB/s","3.44 GB/s","488352"
"2023-04-02 11:37:00","1680410220000","0%","0%","0%","5.10%","5.30%","5.80%","23.4%","353 MiB","14.3 MiB","416 MiB","186 MiB","7.23 GB/s","0 kB/s","28.4 kB/s","4.19 GB/s","0 kB/s","7.24 GB/s","4.19 GB/s","0 kB/s","15 kB/s","7.24 GB/s","0 kB/s","4.19 GB/s","478352"
"2023-04-02 11:37:10","1680410230000","0%","0%","0%","9.90%","10.4%","6.70%","17.6%","349 MiB","14.3 MiB","416 MiB","191 MiB","3.55 GB/s","0 kB/s","29.8 kB/s","2.31 GB/s","0 kB/s","3.57 GB/s","2.31 GB/s","0 kB/s","16.2 kB/s","3.57 GB/s","0 kB/s","2.31 GB/s","468352"
"2023-04-02 11:37:20","1680410240000","0%","0%","0%","8.80%","7.20%","7.70%","21.0%","349 MiB","14.3 MiB","416 MiB","191 MiB","4.52 GB/s","0 kB/s","5.60 kB/s","2.95 GB/s","0 kB/s","4.54 GB/s","2.95 GB/s","0 kB/s","5.40 kB/s","4.54 GB/s","0 kB/s","2.95 GB/s","458352"
"2023-04-02 11:37:30","1680410250000","0%","0%","0%","6.90%","6.70%","6.00%","19.1%","353 MiB","14.3 MiB","416 MiB","187 MiB","4.65 GB/s","0 kB/s","16.8 kB/s","2.97 GB/s","0 kB/s","4.67 GB/s","2.97 GB/s","0 kB/s","10.8 kB/s","4.67 GB/s","0 kB/s","2.97 GB/s","448352"
"2023-04-02 11:37:40","1680410260000","0%","0%","0%","8.40%","8.90%","6.10%","20.8%","351 MiB","14.3 MiB","416 MiB","189 MiB","5.27 GB/s","0 kB/s","5.60 kB/s","3.39 GB/s","0 kB/s","5.29 GB/s","3.39 GB/s","0 kB/s","5.40 kB/s","5.29 GB/s","0 kB/s","3.39 GB/s","438352"
"2023-04-02 11:37:50","1680410270000","0%","0%","0%","8.80%","8.60%","8.30%","21.1%","351 MiB","14.3 MiB","416 MiB","189 MiB","4.98 GB/s","0 kB/s","34 kB/s","3.21 GB/s","0 kB/s","5.00 GB/s","3.21 GB/s","0 kB/s","22.7 kB/s","5.00 GB/s","0 kB/s","3.21 GB/s","428352"
"2023-04-02 11:38:00","1680410280000","0%","0%","0%","9.70%","11.1%","7.50%","16.9%","359 MiB","14.3 MiB","416 MiB","181 MiB","3.44 GB/s","0 kB/s","16.8 kB/s","2.26 GB/s","0 kB/s","3.46 GB/s","2.26 GB/s","0 kB/s","10.8 kB/s","3.46 GB/s","0 kB/s","2.26 GB/s","418352"
"2023-04-02 11:38:10","1680410290000","0%","0%","0%","5.30%","9.20%","5.70%","17.7%","356 MiB","14.3 MiB","416 MiB","183 MiB","4.29 GB/s","0 kB/s","0 kB/s","2.68 GB/s","0 kB/s","4.30 GB/s","2.68 GB/s","0 kB/s","0 kB/s","4.31 GB/s","0 kB/s","2.68 GB/s","408352"
"2023-04-02 11:38:20","1680410300000","0%","0%","0%","6.40%","7.80%","6.70%","17.5%","348 MiB","14.3 MiB","416 MiB","192 MiB","4.33 GB/s","0 kB/s","56.5 kB/s","2.81 GB/s","0 kB/s","4.34 GB/s","2.81 GB/s","0 kB/s","291 kB/s","4.34 GB/s","0 kB/s","2.81 GB/s","398352"
"2023-04-02 11:38:30","1680410310000","0%","0%","0%","8.40%","8.90%","8.60%","16.4%","348 MiB","14.3 MiB","416 MiB","192 MiB","3.48 GB/s","0 kB/s","0 kB/s","2.26 GB/s","0 kB/s","3.50 GB/s","2.26 GB/s","0 kB/s","0 kB/s","3.50 GB/s","0 kB/s","2.26 GB/s","388352"
"2023-04-02 11:38:40","1680410320000","0%","0%","0%","8.30%","8.80%","7.00%","17.7%","356 MiB","14.3 MiB","416 MiB","184 MiB","3.87 GB/s","0 kB/s","28 kB/s","2.52 GB/s","0 kB/s","3.89 GB/s","2.52 GB/s","0 kB/s","16.2 kB/s","3.89 GB/s","0 kB/s","2.52 GB/s","378352"
"2023-04-02 11:38:50","1680410330000","0%","0%","0%","9.30%","7.40%","8.30%","20.9%","349 MiB","14.3 MiB","416 MiB","190 MiB","4.03 GB/s","0 kB/s","17.2 kB/s","2.67 GB/s","0 kB/s","4.06 GB/s","2.67 GB/s","0 kB/s","16.2 kB/s","4.06 GB/s","0 kB/s","2.67 GB/s","368352"
"2023-04-02 11:39:00","1680410340000","0%","0%","0%","4.20%","3.70%","4.70%","11.4%","348 MiB","14.3 MiB","416 MiB","191 MiB","2.24 GB/s","0 kB/s","0 kB/s","1.53 GB/s","0 kB/s","2.25 GB/s","1.53 GB/s","0 kB/s","0 kB/s","2.25 GB/s","0 kB/s","1.53 GB/s","358352"
"2023-04-02 11:39:10","1680410350000","0%","0%","0%","3.70%","6.80%","3.60%","11.1%","348 MiB","14.3 MiB","416 MiB","191 MiB","2.93 GB/s","0 kB/s","17.2 kB/s","1.77 GB/s","0 kB/s","2.94 GB/s","1.77 GB/s","0 kB/s","9.60 kB/s","2.94 GB/s","0 kB/s","1.77 GB/s","348352"
"2023-04-02 11:39:20","1680410360000","0%","0%","0%","6.60%","6.20%","7.00%","12.2%","348 MiB","14.3 MiB","416 MiB","191 MiB","2.45 GB/s","0 kB/s","17 kB/s","1.65 GB/s","0 kB/s","2.47 GB/s","1.65 GB/s","0 kB/s","10.8 kB/s","2.47 GB/s","0 kB/s","1.65 GB/s","338352"
"2023-04-02 11:39:30","1680410370000","0%","0%","0%","6.30%","5.50%","4.80%","17.1%","348 MiB","14.3 MiB","416 MiB","191 MiB","4.30 GB/s","0 kB/s","0 kB/s","2.76 GB/s","0 kB/s","4.32 GB/s","2.76 GB/s","0 kB/s","0 kB/s","4.32 GB/s","0 kB/s","2.76 GB/s","328352"
"2023-04-02 11:39:40","1680410380000","0%","0%","0%","4.10%","3.50%","3.40%","13.7%","352 MiB","14.3 MiB","416 MiB","187 MiB","3.70 GB/s","0 kB/s","5.80 kB/s","2.30 GB/s","0 kB/s","3.71 GB/s","2.30 GB/s","0 kB/s","5.40 kB/s","3.71 GB/s","0 kB/s","2.30 GB/s","318352"
"2023-04-02 11:39:50","1680410390000","0%","0%","0%","3.30%","3.80%","3.10%","15.5%","350 MiB","14.3 MiB","416 MiB","189 MiB","4.62 GB/s","0 kB/s","5.60 kB/s","2.89 GB/s","0 kB/s","4.62 GB/s","2.89 GB/s","0 kB/s","5.40 kB/s","4.63 GB/s","0 kB/s","2.89 GB/s","308352"
"2023-04-02 11:40:00","1680410400000","0%","0%","0%","6.30%","8.80%","5.90%","14.2%","346 MiB","14.3 MiB","416 MiB","194 MiB","2.82 GB/s","0 kB/s","28.4 kB/s","2.13 GB/s","0 kB/s","2.83 GB/s","2.13 GB/s","0 kB/s","15 kB/s","2.83 GB/s","0 kB/s","2.13 GB/s","298352"
"2023-04-02 11:40:10","1680410410000","0%","0%","0%","4.00%","8.60%","3.90%","16.5%","346 MiB","14.3 MiB","416 MiB","194 MiB","4.55 GB/s","0 kB/s","22.4 kB/s","2.53 GB/s","0 kB/s","4.55 GB/s","2.53 GB/s","0 kB/s","10.8 kB/s","4.55 GB/s","0 kB/s","2.53 GB/s","288352"
"2023-04-02 11:40:20","1680410420000","0%","0%","0%","5.90%","8.80%","4.60%","15.7%","346 MiB","14.3 MiB","416 MiB","194 MiB","3.86 GB/s","0 kB/s","78.9 kB/s","2.57 GB/s","0 kB/s","3.88 GB/s","2.57 GB/s","0 kB/s","298 kB/s","3.88 GB/s","0 kB/s","2.57 GB/s","278352"
"2023-04-02 11:40:30","1680410430000","0%","0%","0%","5.80%","7.50%","5.10%","12.8%","346 MiB","14.3 MiB","416 MiB","194 MiB","3.44 GB/s","0 kB/s","11.2 kB/s","2.07 GB/s","0 kB/s","3.45 GB/s","2.07 GB/s","0 kB/s","5.40 kB/s","3.45 GB/s","0 kB/s","2.07 GB/s","268352"
"2023-04-02 11:40:40","1680410440000","0%","0%","0%","4.30%","6.40%","5.60%","12.4%","346 MiB","14.3 MiB","416 MiB","194 MiB","2.89 GB/s","0 kB/s","0 kB/s","2.05 GB/s","0 kB/s","2.90 GB/s","2.05 GB/s","0 kB/s","0 kB/s","2.90 GB/s","0 kB/s","2.05 GB/s","258352"
"2023-04-02 11:40:50","1680410450000","0%","0%","0%","2.00%","2.40%","2.20%","6.70%","346 MiB","14.3 MiB","416 MiB","194 MiB","2.08 GB/s","0 kB/s","11.6 kB/s","1.08 GB/s","0 kB/s","2.09 GB/s","1.08 GB/s","0 kB/s","10.8 kB/s","2.09 GB/s","0 kB/s","1.08 GB/s","248352"
"2023-04-02 11:41:00","1680410460000","0%","0%","0%","2.60%","4.00%","3.40%","8.70%","354 MiB","14.3 MiB","416 MiB","186 MiB","2.18 GB/s","0 kB/s","0 kB/s","1.40 GB/s","0 kB/s","2.19 GB/s","1.39 GB/s","0 kB/s","0 kB/s","2.19 GB/s","0 kB/s","1.39 GB/s","238352"
"2023-04-02 11:41:10","1680410470000","0%","0%","0%","3.10%","4.40%","4.00%","12.3%","354 MiB","14.3 MiB","416 MiB","186 MiB","2.97 GB/s","0 kB/s","13 kB/s","1.93 GB/s","0 kB/s","2.98 GB/s","1.93 GB/s","0 kB/s","10.8 kB/s","2.98 GB/s","0 kB/s","1.93 GB/s","228352"
"2023-04-02 11:41:20","1680410480000","0%","0%","0%","3.90%","6.10%","3.80%","17.0%","349 MiB","14.3 MiB","416 MiB","190 MiB","4.43 GB/s","0 kB/s","6 kB/s","2.70 GB/s","0 kB/s","4.44 GB/s","2.70 GB/s","0 kB/s","4.20 kB/s","4.44 GB/s","0 kB/s","2.70 GB/s","218352"
"2023-04-02 11:41:30","1680410490000","0%","0%","0%","5.50%","8.60%","5%","15.5%","349 MiB","14.3 MiB","416 MiB","190 MiB","3.80 GB/s","0 kB/s","0 kB/s","2.43 GB/s","0 kB/s","3.81 GB/s","2.43 GB/s","0 kB/s","0 kB/s","3.81 GB/s","0 kB/s","2.43 GB/s","208352"
"2023-04-02 11:41:40","1680410500000","0%","0%","0%","5.40%","7.00%","5%","14.6%","349 MiB","14.3 MiB","416 MiB","190 MiB","3.62 GB/s","0 kB/s","23.4 kB/s","2.30 GB/s","0 kB/s","3.63 GB/s","2.30 GB/s","0 kB/s","20.4 kB/s","3.63 GB/s","0 kB/s","2.30 GB/s","198352"
"2023-04-02 11:41:50","1680410510000","0%","0%","0%","5.10%","7.40%","3.50%","10.3%","349 MiB","14.3 MiB","416 MiB","190 MiB","2.27 GB/s","0 kB/s","7 kB/s","1.42 GB/s","0 kB/s","2.28 GB/s","1.42 GB/s","0 kB/s","0 kB/s","2.28 GB/s","0 kB/s","1.42 GB/s","188352"
"2023-04-02 11:42:00","1680410520000","0%","0%","0%","6.00%","8.40%","5.70%","8.70%","349 MiB","14.3 MiB","416 MiB","190 MiB","845 MB/s","0 kB/s","11.2 kB/s","642 MB/s","0 kB/s","857 MB/s","642 MB/s","0 kB/s","5.40 kB/s","858 MB/s","0 kB/s","642 MB/s","178352"
"2023-04-02 11:42:10","1680410530000","0%","0%","0%","3.90%","5.60%","3.50%","12.3%","349 MiB","14.3 MiB","416 MiB","190 MiB","3.12 GB/s","0 kB/s","11.6 kB/s","1.94 GB/s","0 kB/s","3.13 GB/s","1.94 GB/s","0 kB/s","9.60 kB/s","3.13 GB/s","0 kB/s","1.94 GB/s","168352"
"2023-04-02 11:42:20","1680410540000","0%","0%","0%","5%","5.70%","4.80%","13.2%","349 MiB","14.3 MiB","416 MiB","190 MiB","2.53 GB/s","0 kB/s","56.5 kB/s","1.93 GB/s","0 kB/s","2.54 GB/s","1.93 GB/s","0 kB/s","292 kB/s","2.54 GB/s","0 kB/s","1.93 GB/s","158352"
"2023-04-02 11:42:30","1680410550000","0%","0%","0%","5.50%","6.70%","6.00%","18.6%","347 MiB","14.3 MiB","416 MiB","192 MiB","5.45 GB/s","0 kB/s","0 kB/s","3.14 GB/s","0 kB/s","5.46 GB/s","3.14 GB/s","0 kB/s","0 kB/s","5.46 GB/s","0 kB/s","3.14 GB/s","148352"
"2023-04-02 11:42:40","1680410560000","0%","0%","0%","7.60%","8.40%","6.80%","18.3%","353 MiB","14.3 MiB","416 MiB","187 MiB","4.10 GB/s","0 kB/s","6.60 kB/s","2.83 GB/s","0 kB/s","4.11 GB/s","2.83 GB/s","0 kB/s","9.40 kB/s","4.12 GB/s","0 kB/s","2.83 GB/s","138352"
"2023-04-02 11:42:50","1680410570000","0%","0%","0%","3.90%","4.60%","4.60%","18.6%","346 MiB","14.3 MiB","416 MiB","193 MiB","5.66 GB/s","0 kB/s","5.60 kB/s","3.34 GB/s","0 kB/s","5.67 GB/s","3.34 GB/s","0 kB/s","7.20 kB/s","5.67 GB/s","0 kB/s","3.34 GB/s","128352"
"2023-04-02 11:43:00","1680410580000","0%","0%","0%","8.10%","8.40%","8.30%","16.3%","354 MiB","14.3 MiB","416 MiB","185 MiB","3.31 GB/s","0 kB/s","0 kB/s","2.21 GB/s","0 kB/s","3.33 GB/s","2.21 GB/s","0 kB/s","0 kB/s","3.33 GB/s","0 kB/s","2.21 GB/s","118352"
"2023-04-02 11:43:10","1680410590000","0%","0%","0%","10.3%","11.1%","8.00%","17.6%","354 MiB","14.3 MiB","416 MiB","185 MiB","2.65 GB/s","0 kB/s","0 kB/s","2.01 GB/s","0 kB/s","2.67 GB/s","2.01 GB/s","0 kB/s","0 kB/s","2.67 GB/s","0 kB/s","2.01 GB/s","108352"
"2023-04-02 11:43:20","1680410600000","0%","0%","0%","6.50%","7.70%","5.90%","14.6%","352 MiB","14.3 MiB","416 MiB","188 MiB","3.32 GB/s","0 kB/s","47.6 kB/s","2.05 GB/s","0 kB/s","3.33 GB/s","2.05 GB/s","0 kB/s","34.8 kB/s","3.34 GB/s","0 kB/s","2.05 GB/s","98352"
"2023-04-02 11:43:30","1680410610000","0%","0%","0%","2.50%","2.80%","2.40%","17.0%","351 MiB","14.3 MiB","416 MiB","188 MiB","5.34 GB/s","0 kB/s","16.8 kB/s","3.13 GB/s","0 kB/s","5.35 GB/s","3.13 GB/s","0 kB/s","10.8 kB/s","5.35 GB/s","0 kB/s","3.13 GB/s","88352"
"2023-04-02 11:43:40","1680410620000","0%","0%","0%","3.90%","5%","4.00%","12.4%","349 MiB","14.3 MiB","416 MiB","190 MiB","3.13 GB/s","0 kB/s","0 kB/s","1.97 GB/s","0 kB/s","3.14 GB/s","1.97 GB/s","0 kB/s","0 kB/s","3.14 GB/s","0 kB/s","1.97 GB/s","78352"
"2023-04-02 11:43:50","1680410630000","0%","0%","0%","6.50%","6.30%","4.90%","13.5%","344 MiB","14.3 MiB","416 MiB","195 MiB","2.76 GB/s","0 kB/s","11.2 kB/s","1.83 GB/s","0 kB/s","2.78 GB/s","1.83 GB/s","0 kB/s","5.40 kB/s","2.78 GB/s","0 kB/s","1.83 GB/s","68352"
"2023-04-02 11:44:00","1680410640000","0%","0%","0%","5.50%","5.80%","5.90%","17.5%","344 MiB","14.3 MiB","416 MiB","195 MiB","3.99 GB/s","0 kB/s","0 kB/s","2.79 GB/s","0 kB/s","4.00 GB/s","2.79 GB/s","0 kB/s","0 kB/s","4.01 GB/s","0 kB/s","2.79 GB/s","58352"
