"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
"2023-04-16 13:54:50","1681628090000","0%","0%","0%","2.60%","1.000%","2.50%","9.70%","385 MiB","34.2 MiB","416 MiB","135 MiB","2.60 GB/s","0 kB/s","0 kB/s","1.64 GB/s","0 kB/s","2.60 GB/s","1.64 GB/s","0 kB/s","0 kB/s","2.60 GB/s","0 kB/s","1.64 GB/s"
"2023-04-16 13:54:55","1681628095000","0%","0%","0%","2.60%","1.000%","2.50%","9.70%","385 MiB","34.2 MiB","416 MiB","135 MiB","2.60 GB/s","0 kB/s","0 kB/s","1.64 GB/s","0 kB/s","2.60 GB/s","1.64 GB/s","0 kB/s","0 kB/s","2.60 GB/s","0 kB/s","1.64 GB/s"
"2023-04-16 13:55:00","1681628100000","0%","0%","0%","1.10%","0.700%","2.00%","5.90%","385 MiB","34.2 MiB","416 MiB","135 MiB","1.69 GB/s","0 kB/s","11.6 kB/s","1.06 GB/s","0 kB/s","1.70 GB/s","1.06 GB/s","0 kB/s","9.60 kB/s","1.70 GB/s","0 kB/s","1.06 GB/s"
"2023-04-16 13:55:05","1681628105000","0%","0%","0%","1.10%","0.700%","2.00%","5.90%","385 MiB","34.2 MiB","416 MiB","135 MiB","1.69 GB/s","0 kB/s","11.6 kB/s","1.06 GB/s","0 kB/s","1.70 GB/s","1.06 GB/s","0 kB/s","9.60 kB/s","1.70 GB/s","0 kB/s","1.06 GB/s"
"2023-04-16 13:55:10","1681628110000","0%","0%","0%","6.10%","4.30%","6.00%","11.7%","385 MiB","34.2 MiB","416 MiB","135 MiB","1.85 GB/s","0 kB/s","17.2 kB/s","1.49 GB/s","0 kB/s","1.86 GB/s","1.49 GB/s","0 kB/s","16.2 kB/s","1.86 GB/s","0 kB/s","1.49 GB/s"
"2023-04-16 13:55:15","1681628115000","0%","0%","0%","6.10%","4.30%","6.00%","11.7%","385 MiB","34.2 MiB","416 MiB","135 MiB","1.85 GB/s","0 kB/s","17.2 kB/s","1.49 GB/s","0 kB/s","1.86 GB/s","1.49 GB/s","0 kB/s","16.2 kB/s","1.86 GB/s","0 kB/s","1.49 GB/s"
"2023-04-16 13:55:20","1681628120000","0%","0%","0%","1.60%","1.70%","2.60%","9.60%","385 MiB","34.2 MiB","416 MiB","135 MiB","3.50 GB/s","0 kB/s","33.6 kB/s","1.88 GB/s","0 kB/s","3.51 GB/s","1.88 GB/s","0 kB/s","30 kB/s","3.51 GB/s","0 kB/s","1.88 GB/s"
"2023-04-16 13:55:25","1681628125000","0%","0%","0%","1.60%","1.70%","2.60%","9.60%","385 MiB","34.2 MiB","416 MiB","135 MiB","3.50 GB/s","0 kB/s","33.6 kB/s","1.88 GB/s","0 kB/s","3.51 GB/s","1.88 GB/s","0 kB/s","30 kB/s","3.51 GB/s","0 kB/s","1.88 GB/s"
"2023-04-16 13:55:30","1681628130000","0%","0%","0%","1.70%","1.20%","1.50%","12.2%","385 MiB","34.2 MiB","416 MiB","135 MiB","3.67 GB/s","0 kB/s","0 kB/s","2.38 GB/s","0 kB/s","3.67 GB/s","2.38 GB/s","0 kB/s","0 kB/s","3.66 GB/s","0 kB/s","2.38 GB/s"
"2023-04-16 13:55:35","1681628135000","0%","0%","0%","1.70%","1.20%","1.50%","12.2%","385 MiB","34.2 MiB","416 MiB","135 MiB","3.67 GB/s","0 kB/s","0 kB/s","2.38 GB/s","0 kB/s","3.67 GB/s","2.38 GB/s","0 kB/s","0 kB/s","3.66 GB/s","0 kB/s","2.38 GB/s"
"2023-04-16 13:55:40","1681628140000","0%","0%","0%","3.20%","1.30%","2.90%","8.10%","382 MiB","34.2 MiB","416 MiB","137 MiB","2.25 GB/s","0 kB/s","68.6 kB/s","1.31 GB/s","0 kB/s","2.26 GB/s","1.31 GB/s","0 kB/s","68.6 kB/s","2.28 GB/s","0 kB/s","1.31 GB/s"
"2023-04-16 13:55:45","1681628145000","0%","0%","0%","3.20%","1.30%","2.90%","8.10%","382 MiB","34.2 MiB","416 MiB","137 MiB","2.25 GB/s","0 kB/s","68.6 kB/s","1.31 GB/s","0 kB/s","2.26 GB/s","1.31 GB/s","0 kB/s","68.6 kB/s","2.28 GB/s","0 kB/s","1.31 GB/s"
"2023-04-16 13:55:50","1681628150000","0%","0%","0%","3.10%","1.30%","2.90%","7.80%","380 MiB","34.2 MiB","416 MiB","140 MiB","819 MB/s","0 kB/s","33 kB/s","939 MB/s","0 kB/s","829 MB/s","939 MB/s","0 kB/s","29.2 kB/s","830 MB/s","0 kB/s","939 MB/s"
"2023-04-16 13:55:55","1681628155000","0%","0%","0%","3.10%","1.30%","2.90%","7.80%","380 MiB","34.2 MiB","416 MiB","140 MiB","819 MB/s","0 kB/s","33 kB/s","939 MB/s","0 kB/s","829 MB/s","939 MB/s","0 kB/s","29.2 kB/s","830 MB/s","0 kB/s","939 MB/s"
"2023-04-16 13:56:00","1681628160000","0%","0%","0%","2.80%","1.60%","2.60%","7.20%","380 MiB","34.2 MiB","416 MiB","140 MiB","2.19 GB/s","0 kB/s","121 kB/s","1.06 GB/s","0 kB/s","2.20 GB/s","1.06 GB/s","0 kB/s","354 kB/s","2.20 GB/s","0 kB/s","1.06 GB/s"
"2023-04-16 13:56:05","1681628165000","0%","0%","0%","2.80%","1.60%","2.60%","7.20%","380 MiB","34.2 MiB","416 MiB","140 MiB","2.19 GB/s","0 kB/s","121 kB/s","1.06 GB/s","0 kB/s","2.20 GB/s","1.06 GB/s","0 kB/s","354 kB/s","2.20 GB/s","0 kB/s","1.06 GB/s"
"2023-04-16 13:56:10","1681628170000","0%","0%","0%","2.20%","1.50%","2.90%","5.80%","380 MiB","34.2 MiB","416 MiB","140 MiB","959 MB/s","0 kB/s","49 kB/s","825 MB/s","0 kB/s","966 MB/s","824 MB/s","0 kB/s","49 kB/s","967 MB/s","0 kB/s","824 MB/s"
"2023-04-16 13:56:15","1681628175000","0%","0%","0%","2.20%","1.50%","2.90%","5.80%","380 MiB","34.2 MiB","416 MiB","140 MiB","959 MB/s","0 kB/s","49 kB/s","825 MB/s","0 kB/s","966 MB/s","824 MB/s","0 kB/s","49 kB/s","967 MB/s","0 kB/s","824 MB/s"
"2023-04-16 13:56:20","1681628180000","0%","0%","0%","1.000%","0.900%","2.90%","3.80%","380 MiB","34.2 MiB","416 MiB","140 MiB","918 MB/s","0 kB/s","44.8 kB/s","414 MB/s","0 kB/s","923 MB/s","414 MB/s","0 kB/s","35.4 kB/s","924 MB/s","0 kB/s","414 MB/s"
"2023-04-16 13:56:25","1681628185000","0%","0%","0%","1.000%","0.900%","2.90%","3.80%","380 MiB","34.2 MiB","416 MiB","140 MiB","918 MB/s","0 kB/s","44.8 kB/s","414 MB/s","0 kB/s","923 MB/s","414 MB/s","0 kB/s","35.4 kB/s","924 MB/s","0 kB/s","414 MB/s"
"2023-04-16 13:56:30","1681628190000","0%","0%","0%","1.30%","1.30%","1.60%","4.70%","380 MiB","34.2 MiB","416 MiB","140 MiB","1.10 GB/s","0 kB/s","5.80 kB/s","694 MB/s","0 kB/s","1.10 GB/s","694 MB/s","0 kB/s","5.40 kB/s","1.10 GB/s","0 kB/s","694 MB/s"
"2023-04-16 13:56:35","1681628195000","0%","0%","0%","1.30%","1.30%","1.60%","4.70%","380 MiB","34.2 MiB","416 MiB","140 MiB","1.10 GB/s","0 kB/s","5.80 kB/s","694 MB/s","0 kB/s","1.10 GB/s","694 MB/s","0 kB/s","5.40 kB/s","1.10 GB/s","0 kB/s","694 MB/s"
"2023-04-16 13:56:40","1681628200000","0%","0%","0%","2.40%","2.60%","2.70%","3.20%","380 MiB","34.2 MiB","416 MiB","140 MiB","122 MB/s","0 kB/s","11.2 kB/s","123 MB/s","0 kB/s","126 MB/s","123 MB/s","0 kB/s","5.40 kB/s","127 MB/s","0 kB/s","123 MB/s"
"2023-04-16 13:56:45","1681628205000","0%","0%","0%","2.40%","2.60%","2.70%","3.20%","380 MiB","34.2 MiB","416 MiB","140 MiB","122 MB/s","0 kB/s","11.2 kB/s","123 MB/s","0 kB/s","126 MB/s","123 MB/s","0 kB/s","5.40 kB/s","127 MB/s","0 kB/s","123 MB/s"
"2023-04-16 13:56:50","1681628210000","0%","0%","0%","0.800%","0.600%","0.900%","1.60%","380 MiB","34.2 MiB","416 MiB","140 MiB","480 MB/s","0 kB/s","5.80 kB/s","293 MB/s","0 kB/s","481 MB/s","293 MB/s","0 kB/s","5.40 kB/s","482 MB/s","0 kB/s","293 MB/s"
"2023-04-16 13:56:55","1681628215000","0%","0%","0%","0.800%","0.600%","0.900%","1.60%","380 MiB","34.2 MiB","416 MiB","140 MiB","480 MB/s","0 kB/s","5.80 kB/s","293 MB/s","0 kB/s","481 MB/s","293 MB/s","0 kB/s","5.40 kB/s","482 MB/s","0 kB/s","293 MB/s"
"2023-04-16 13:57:00","1681628220000","0%","0%","0%","1.000%","0.900%","2.40%","2.20%","380 MiB","34.2 MiB","416 MiB","140 MiB","635 MB/s","0 kB/s","6 kB/s","438 MB/s","0 kB/s","640 MB/s","438 MB/s","0 kB/s","4.20 kB/s","641 MB/s","0 kB/s","438 MB/s"
"2023-04-16 13:57:05","1681628225000","0%","0%","0%","1.000%","0.900%","2.40%","2.20%","380 MiB","34.2 MiB","416 MiB","140 MiB","635 MB/s","0 kB/s","6 kB/s","438 MB/s","0 kB/s","640 MB/s","438 MB/s","0 kB/s","4.20 kB/s","641 MB/s","0 kB/s","438 MB/s"
"2023-04-16 13:57:10","1681628230000","0%","0%","0%","0.500%","0.500%","0.700%","2.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","580 MB/s","0 kB/s","0 kB/s","362 MB/s","0 kB/s","582 MB/s","362 MB/s","0 kB/s","0 kB/s","583 MB/s","0 kB/s","362 MB/s"
"2023-04-16 13:57:15","1681628235000","0%","0%","0%","0.500%","0.500%","0.700%","2.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","580 MB/s","0 kB/s","0 kB/s","362 MB/s","0 kB/s","582 MB/s","362 MB/s","0 kB/s","0 kB/s","583 MB/s","0 kB/s","362 MB/s"
"2023-04-16 13:57:20","1681628240000","0%","0%","0%","0.600%","0.400%","1.10%","1.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","110 MB/s","0 kB/s","50.4 kB/s","93.9 MB/s","0 kB/s","114 MB/s","93.9 MB/s","0 kB/s","40.8 kB/s","115 MB/s","0 kB/s","93.9 MB/s"
"2023-04-16 13:57:25","1681628245000","0%","0%","0%","0.600%","0.400%","1.10%","1.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","110 MB/s","0 kB/s","50.4 kB/s","93.9 MB/s","0 kB/s","114 MB/s","93.9 MB/s","0 kB/s","40.8 kB/s","115 MB/s","0 kB/s","93.9 MB/s"
"2023-04-16 13:57:30","1681628250000","0.1000%","0%","0%","2.00%","1.20%","2.40%","4.30%","380 MiB","34.2 MiB","416 MiB","140 MiB","1.03 GB/s","0 kB/s","11.4 kB/s","678 MB/s","0 kB/s","1.04 GB/s","678 MB/s","0 kB/s","10.8 kB/s","1.04 GB/s","0 kB/s","678 MB/s"
"2023-04-16 13:57:35","1681628255000","0.1000%","0%","0%","2.00%","1.20%","2.40%","4.30%","380 MiB","34.2 MiB","416 MiB","140 MiB","1.03 GB/s","0 kB/s","11.4 kB/s","678 MB/s","0 kB/s","1.04 GB/s","678 MB/s","0 kB/s","10.8 kB/s","1.04 GB/s","0 kB/s","678 MB/s"
"2023-04-16 13:57:40","1681628260000","0%","0%","0%","0.1000%","0.1000%","0.600%","0.400%","380 MiB","34.2 MiB","416 MiB","140 MiB","21.3 MB/s","0 kB/s","0 kB/s","28.6 MB/s","0 kB/s","21.9 MB/s","28.5 MB/s","0 kB/s","0 kB/s","22.9 MB/s","0 kB/s","28.5 MB/s"
"2023-04-16 13:57:45","1681628265000","0%","0%","0%","0.1000%","0.1000%","0.600%","0.400%","380 MiB","34.2 MiB","416 MiB","140 MiB","21.3 MB/s","0 kB/s","0 kB/s","28.6 MB/s","0 kB/s","21.9 MB/s","28.5 MB/s","0 kB/s","0 kB/s","22.9 MB/s","0 kB/s","28.5 MB/s"
"2023-04-16 13:57:50","1681628270000","0%","0%","0%","0.500%","0.200%","0.600%","3.80%","380 MiB","34.2 MiB","416 MiB","140 MiB","1.13 GB/s","0 kB/s","24.6 kB/s","696 MB/s","0 kB/s","1.14 GB/s","696 MB/s","0 kB/s","21.6 kB/s","1.14 GB/s","0 kB/s","696 MB/s"
"2023-04-16 13:57:55","1681628275000","0%","0%","0%","0.500%","0.200%","0.600%","3.80%","380 MiB","34.2 MiB","416 MiB","140 MiB","1.13 GB/s","0 kB/s","24.6 kB/s","696 MB/s","0 kB/s","1.14 GB/s","696 MB/s","0 kB/s","21.6 kB/s","1.14 GB/s","0 kB/s","696 MB/s"
"2023-04-16 13:58:00","1681628280000","0%","0%","0%","1.000%","0.300%","0.900%","3.70%","380 MiB","34.2 MiB","416 MiB","140 MiB","952 MB/s","0 kB/s","62.5 kB/s","601 MB/s","0 kB/s","955 MB/s","601 MB/s","0 kB/s","295 kB/s","956 MB/s","0 kB/s","601 MB/s"
"2023-04-16 13:58:05","1681628285000","0%","0%","0%","1.000%","0.300%","0.900%","3.70%","380 MiB","34.2 MiB","416 MiB","140 MiB","952 MB/s","0 kB/s","62.5 kB/s","601 MB/s","0 kB/s","955 MB/s","601 MB/s","0 kB/s","295 kB/s","956 MB/s","0 kB/s","601 MB/s"
"2023-04-16 13:58:10","1681628290000","0%","0%","0%","0.700%","0.400%","1.00%","1.30%","380 MiB","34.2 MiB","416 MiB","140 MiB","69.2 MB/s","0 kB/s","0 kB/s","61.3 MB/s","0 kB/s","71.4 MB/s","61.2 MB/s","0 kB/s","0 kB/s","72.3 MB/s","0 kB/s","61.2 MB/s"
"2023-04-16 13:58:15","1681628295000","0%","0%","0%","0.700%","0.400%","1.00%","1.30%","380 MiB","34.2 MiB","416 MiB","140 MiB","69.2 MB/s","0 kB/s","0 kB/s","61.3 MB/s","0 kB/s","71.4 MB/s","61.2 MB/s","0 kB/s","0 kB/s","72.3 MB/s","0 kB/s","61.2 MB/s"
"2023-04-16 13:58:20","1681628300000","0%","0%","0%","0.600%","0.700%","1.20%","2.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","614 MB/s","0 kB/s","33.6 kB/s","401 MB/s","0 kB/s","617 MB/s","401 MB/s","0 kB/s","30 kB/s","618 MB/s","0 kB/s","401 MB/s"
"2023-04-16 13:58:25","1681628305000","0%","0%","0%","0.600%","0.700%","1.20%","2.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","614 MB/s","0 kB/s","33.6 kB/s","401 MB/s","0 kB/s","617 MB/s","401 MB/s","0 kB/s","30 kB/s","618 MB/s","0 kB/s","401 MB/s"
"2023-04-16 13:58:30","1681628310000","0%","0%","0%","1.000%","0.300%","1.10%","2.90%","380 MiB","34.2 MiB","416 MiB","140 MiB","948 MB/s","0 kB/s","5.60 kB/s","607 MB/s","0 kB/s","950 MB/s","607 MB/s","0 kB/s","5.40 kB/s","951 MB/s","0 kB/s","607 MB/s"
"2023-04-16 13:58:35","1681628315000","0%","0%","0%","1.000%","0.300%","1.10%","2.90%","380 MiB","34.2 MiB","416 MiB","140 MiB","948 MB/s","0 kB/s","5.60 kB/s","607 MB/s","0 kB/s","950 MB/s","607 MB/s","0 kB/s","5.40 kB/s","951 MB/s","0 kB/s","607 MB/s"
"2023-04-16 13:58:40","1681628320000","0%","0%","0%","2.20%","1.80%","2.70%","3.50%","380 MiB","34.2 MiB","416 MiB","140 MiB","223 MB/s","0 kB/s","0 kB/s","191 MB/s","0 kB/s","230 MB/s","191 MB/s","0 kB/s","0 kB/s","231 MB/s","0 kB/s","191 MB/s"
"2023-04-16 13:58:45","1681628325000","0%","0%","0%","2.20%","1.80%","2.70%","3.50%","380 MiB","34.2 MiB","416 MiB","140 MiB","223 MB/s","0 kB/s","0 kB/s","191 MB/s","0 kB/s","230 MB/s","191 MB/s","0 kB/s","0 kB/s","231 MB/s","0 kB/s","191 MB/s"
"2023-04-16 13:58:50","1681628330000","0%","0%","0%","0.300%","0.200%","0.400%","2.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","918 MB/s","0 kB/s","17.6 kB/s","568 MB/s","0 kB/s","919 MB/s","568 MB/s","0 kB/s","15 kB/s","920 MB/s","0 kB/s","568 MB/s"
"2023-04-16 13:58:55","1681628335000","0%","0%","0%","0.300%","0.200%","0.400%","2.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","918 MB/s","0 kB/s","17.6 kB/s","568 MB/s","0 kB/s","919 MB/s","568 MB/s","0 kB/s","15 kB/s","920 MB/s","0 kB/s","568 MB/s"
"2023-04-16 13:59:00","1681628340000","0%","0%","0%","0.200%","0.100%","0.300%","3.10%","380 MiB","34.2 MiB","416 MiB","140 MiB","587 MB/s","0 kB/s","16.8 kB/s","663 MB/s","0 kB/s","587 MB/s","663 MB/s","0 kB/s","10.8 kB/s","588 MB/s","0 kB/s","663 MB/s"
"2023-04-16 13:59:05","1681628345000","0%","0%","0%","0.200%","0.100%","0.300%","3.10%","380 MiB","34.2 MiB","416 MiB","140 MiB","587 MB/s","0 kB/s","16.8 kB/s","663 MB/s","0 kB/s","587 MB/s","663 MB/s","0 kB/s","10.8 kB/s","588 MB/s","0 kB/s","663 MB/s"
"2023-04-16 13:59:10","1681628350000","0%","0%","0%","0.1000%","0.200%","0.200%","3.00%","380 MiB","34.2 MiB","416 MiB","140 MiB","1.61 GB/s","0 kB/s","0 kB/s","681 MB/s","0 kB/s","1.61 GB/s","681 MB/s","0 kB/s","0 kB/s","1.61 GB/s","0 kB/s","681 MB/s"
"2023-04-16 13:59:15","1681628355000","0%","0%","0%","0.1000%","0.200%","0.200%","3.00%","380 MiB","34.2 MiB","416 MiB","140 MiB","1.61 GB/s","0 kB/s","0 kB/s","681 MB/s","0 kB/s","1.61 GB/s","681 MB/s","0 kB/s","0 kB/s","1.61 GB/s","0 kB/s","681 MB/s"
"2023-04-16 13:59:20","1681628360000","0%","0%","0%","0.900%","0.700%","1.40%","1.80%","380 MiB","34.2 MiB","416 MiB","140 MiB","103 MB/s","0 kB/s","50.6 kB/s","108 MB/s","0 kB/s","107 MB/s","108 MB/s","0 kB/s","40.8 kB/s","108 MB/s","0 kB/s","108 MB/s"
"2023-04-16 13:59:25","1681628365000","0%","0%","0%","0.900%","0.700%","1.40%","1.80%","380 MiB","34.2 MiB","416 MiB","140 MiB","103 MB/s","0 kB/s","50.6 kB/s","108 MB/s","0 kB/s","107 MB/s","108 MB/s","0 kB/s","40.8 kB/s","108 MB/s","0 kB/s","108 MB/s"
"2023-04-16 13:59:30","1681628370000","0%","0%","0%","1.50%","1.30%","1.30%","2.90%","380 MiB","34.2 MiB","416 MiB","140 MiB","544 MB/s","0 kB/s","0 kB/s","351 MB/s","0 kB/s","547 MB/s","351 MB/s","0 kB/s","0 kB/s","548 MB/s","0 kB/s","351 MB/s"
"2023-04-16 13:59:35","1681628375000","0%","0%","0%","1.50%","1.30%","1.30%","2.90%","380 MiB","34.2 MiB","416 MiB","140 MiB","544 MB/s","0 kB/s","0 kB/s","351 MB/s","0 kB/s","547 MB/s","351 MB/s","0 kB/s","0 kB/s","548 MB/s","0 kB/s","351 MB/s"
"2023-04-16 13:59:40","1681628380000","0%","0%","0%","0.200%","0.1000%","0.300%","0.400%","380 MiB","34.2 MiB","416 MiB","140 MiB","16.9 MB/s","0 kB/s","17.4 kB/s","15.1 MB/s","0 kB/s","17.4 MB/s","15.1 MB/s","0 kB/s","15 kB/s","18.4 MB/s","0 kB/s","15.1 MB/s"
"2023-04-16 13:59:45","1681628385000","0%","0%","0%","0.200%","0.1000%","0.300%","0.400%","380 MiB","34.2 MiB","416 MiB","140 MiB","16.9 MB/s","0 kB/s","17.4 kB/s","15.1 MB/s","0 kB/s","17.4 MB/s","15.1 MB/s","0 kB/s","15 kB/s","18.4 MB/s","0 kB/s","15.1 MB/s"
"2023-04-16 13:59:50","1681628390000","0%","0%","0%","0.500%","0.600%","0.700%","1.000%","380 MiB","34.2 MiB","416 MiB","140 MiB","30.7 MB/s","0 kB/s","0 kB/s","27.9 MB/s","0 kB/s","31.7 MB/s","27.9 MB/s","0 kB/s","0 kB/s","32.7 MB/s","0 kB/s","27.9 MB/s"
"2023-04-16 13:59:55","1681628395000","0%","0%","0%","0.500%","0.600%","0.700%","1.000%","380 MiB","34.2 MiB","416 MiB","140 MiB","30.7 MB/s","0 kB/s","0 kB/s","27.9 MB/s","0 kB/s","31.7 MB/s","27.9 MB/s","0 kB/s","0 kB/s","32.7 MB/s","0 kB/s","27.9 MB/s"
"2023-04-16 14:00:00","1681628400000","0%","0%","0%","0.100%","0.100%","0.200%","1.20%","380 MiB","34.2 MiB","416 MiB","140 MiB","459 MB/s","0 kB/s","56.5 kB/s","281 MB/s","0 kB/s","459 MB/s","281 MB/s","0 kB/s","288 kB/s","460 MB/s","0 kB/s","281 MB/s"
"2023-04-16 14:00:05","1681628405000","0%","0%","0%","0.100%","0.100%","0.200%","1.20%","380 MiB","34.2 MiB","416 MiB","140 MiB","459 MB/s","0 kB/s","56.5 kB/s","281 MB/s","0 kB/s","459 MB/s","281 MB/s","0 kB/s","288 kB/s","460 MB/s","0 kB/s","281 MB/s"
"2023-04-16 14:00:10","1681628410000","0%","0%","0%","0.100%","0.400%","0.400%","0.600%","380 MiB","34.2 MiB","416 MiB","140 MiB","18.3 MB/s","0 kB/s","18.6 kB/s","16.3 MB/s","0 kB/s","18.9 MB/s","16.2 MB/s","0 kB/s","16.2 kB/s","19.8 MB/s","0 kB/s","16.2 MB/s"
"2023-04-16 14:00:15","1681628415000","0%","0%","0%","0.100%","0.400%","0.400%","0.600%","380 MiB","34.2 MiB","416 MiB","140 MiB","18.3 MB/s","0 kB/s","18.6 kB/s","16.3 MB/s","0 kB/s","18.9 MB/s","16.2 MB/s","0 kB/s","16.2 kB/s","19.8 MB/s","0 kB/s","16.2 MB/s"
"2023-04-16 14:00:20","1681628420000","0%","0%","0%","0.700%","0.600%","1.80%","1.90%","380 MiB","34.2 MiB","416 MiB","140 MiB","80.8 MB/s","0 kB/s","33.6 kB/s","74.2 MB/s","0 kB/s","83.5 MB/s","74.1 MB/s","0 kB/s","30 kB/s","84.4 MB/s","0 kB/s","74.1 MB/s"
"2023-04-16 14:00:25","1681628425000","0%","0%","0%","0.700%","0.600%","1.80%","1.90%","380 MiB","34.2 MiB","416 MiB","140 MiB","80.8 MB/s","0 kB/s","33.6 kB/s","74.2 MB/s","0 kB/s","83.5 MB/s","74.1 MB/s","0 kB/s","30 kB/s","84.4 MB/s","0 kB/s","74.1 MB/s"
"2023-04-16 14:00:30","1681628430000","0%","0%","0%","0.600%","0.300%","0.800%","2.20%","380 MiB","34.2 MiB","416 MiB","140 MiB","574 MB/s","0 kB/s","0 kB/s","364 MB/s","0 kB/s","576 MB/s","364 MB/s","0 kB/s","0 kB/s","577 MB/s","0 kB/s","364 MB/s"
"2023-04-16 14:00:35","1681628435000","0%","0%","0%","0.600%","0.300%","0.800%","2.20%","380 MiB","34.2 MiB","416 MiB","140 MiB","574 MB/s","0 kB/s","0 kB/s","364 MB/s","0 kB/s","576 MB/s","364 MB/s","0 kB/s","0 kB/s","577 MB/s","0 kB/s","364 MB/s"
"2023-04-16 14:00:40","1681628440000","0%","0%","0%","0.100%","0.200%","0.100%","1.70%","380 MiB","34.2 MiB","416 MiB","140 MiB","499 MB/s","0 kB/s","0 kB/s","306 MB/s","0 kB/s","500 MB/s","305 MB/s","0 kB/s","0 kB/s","501 MB/s","0 kB/s","305 MB/s"
"2023-04-16 14:00:45","1681628445000","0%","0%","0%","0.100%","0.200%","0.100%","1.70%","380 MiB","34.2 MiB","416 MiB","140 MiB","499 MB/s","0 kB/s","0 kB/s","306 MB/s","0 kB/s","500 MB/s","305 MB/s","0 kB/s","0 kB/s","501 MB/s","0 kB/s","305 MB/s"
"2023-04-16 14:00:50","1681628450000","0%","0%","0%","0.400%","0.200%","0.500%","0.700%","380 MiB","34.2 MiB","416 MiB","140 MiB","46.3 MB/s","0 kB/s","23.4 kB/s","41.9 MB/s","0 kB/s","47.8 MB/s","41.9 MB/s","0 kB/s","20.4 kB/s","48.7 MB/s","0 kB/s","41.9 MB/s"
"2023-04-16 14:00:55","1681628455000","0%","0%","0%","0.400%","0.200%","0.500%","0.700%","380 MiB","34.2 MiB","416 MiB","140 MiB","46.3 MB/s","0 kB/s","23.4 kB/s","41.9 MB/s","0 kB/s","47.8 MB/s","41.9 MB/s","0 kB/s","20.4 kB/s","48.7 MB/s","0 kB/s","41.9 MB/s"
"2023-04-16 14:01:00","1681628460000","0%","0%","0%","0.1000%","0.200%","0.200%","1.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","555 MB/s","0 kB/s","0 kB/s","339 MB/s","0 kB/s","555 MB/s","339 MB/s","0 kB/s","0 kB/s","556 MB/s","0 kB/s","339 MB/s"
"2023-04-16 14:01:05","1681628465000","0%","0%","0%","0.1000%","0.200%","0.200%","1.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","555 MB/s","0 kB/s","0 kB/s","339 MB/s","0 kB/s","555 MB/s","339 MB/s","0 kB/s","0 kB/s","556 MB/s","0 kB/s","339 MB/s"
"2023-04-16 14:01:10","1681628470000","0%","0%","0%","0.100%","0.400%","0.200%","1.50%","380 MiB","34.2 MiB","416 MiB","140 MiB","474 MB/s","0 kB/s","5.60 kB/s","289 MB/s","0 kB/s","475 MB/s","289 MB/s","0 kB/s","5.40 kB/s","476 MB/s","0 kB/s","289 MB/s"
"2023-04-16 14:01:15","1681628475000","0%","0%","0%","0.100%","0.400%","0.200%","1.50%","380 MiB","34.2 MiB","416 MiB","140 MiB","474 MB/s","0 kB/s","5.60 kB/s","289 MB/s","0 kB/s","475 MB/s","289 MB/s","0 kB/s","5.40 kB/s","476 MB/s","0 kB/s","289 MB/s"
"2023-04-16 14:01:20","1681628480000","0%","0%","0%","0.600%","0.700%","0.900%","1.00%","380 MiB","34.2 MiB","416 MiB","140 MiB","48.5 MB/s","0 kB/s","40.4 kB/s","44.0 MB/s","0 kB/s","50.1 MB/s","44.0 MB/s","0 kB/s","39.4 kB/s","51.0 MB/s","0 kB/s","44.0 MB/s"
"2023-04-16 14:01:25","1681628485000","0%","0%","0%","0.600%","0.700%","0.900%","1.00%","380 MiB","34.2 MiB","416 MiB","140 MiB","48.5 MB/s","0 kB/s","40.4 kB/s","44.0 MB/s","0 kB/s","50.1 MB/s","44.0 MB/s","0 kB/s","39.4 kB/s","51.0 MB/s","0 kB/s","44.0 MB/s"
"2023-04-16 14:01:30","1681628490000","0%","0%","0%","0.500%","0.300%","0.900%","2.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","150 MB/s","0 kB/s","6 kB/s","362 MB/s","0 kB/s","152 MB/s","362 MB/s","0 kB/s","4.20 kB/s","153 MB/s","0 kB/s","362 MB/s"
"2023-04-16 14:01:35","1681628495000","0%","0%","0%","0.500%","0.300%","0.900%","2.40%","380 MiB","34.2 MiB","416 MiB","140 MiB","150 MB/s","0 kB/s","6 kB/s","362 MB/s","0 kB/s","152 MB/s","362 MB/s","0 kB/s","4.20 kB/s","153 MB/s","0 kB/s","362 MB/s"
